URL,Date,Title,Author,Type,Price,Summary,Publication Year,Language,ISBN,Category,Copyright,Contributors,Pages,Binding,Interior Color,Dimensions,Format,Keywords
https://www.lulu.com//shop/hans-joachim-nebel/quellen-der-geborgenheit/ebook/product-17gmpk96.html?q=Walder,2023-06-15,Quellen der Geborgenheit,Hans - Joachim Nebel,Ebook,5.51,"In seinem Vorwort schildert der Autor seine 20 jährige Alkoholsucht, die er erfolgreich bekämpfte.
Seit 15 Jahren lebt Hans-Joachim Nebel abstinent und widmet sich dem schreiben von schwermütiger und romantischer Lyrik. Er lebt sehr zurückgezogen und liebt die Waldeinsamkeit. 39 Buchpublikationen gibt es mittlerweile vom Autor. Er ist MItglied der Goethe Gesellschaft in Weimar.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Blumen', 'Einsamkeit', 'Walder', 'Hauen']"
https://www.lulu.com//shop/hans-joachim-nebel/sehnsucht-und-erf%C3%BCllung/paperback/product-1nqyzj7n.html?q=Walder,2023-06-15,Sehnsucht und Erfüllung,Hans - Joachim Nebel,Paperback,19.95,"der autor lebt sehr zurückgezogen in einer wildromantischen waldidylle und widmet sich seit jahren, dem schreiben von schwermütiger und romantischer lyrik. er liebt die einsamkeit. er ist mitglied der goethe gesellschaft in weimar.",2011,German,9781447838227,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,202,Paperback,Black & White,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Walder', 'Auen', 'Seen. Haine']"
https://www.lulu.com//shop/hans-joachim-nebel/blicke-des-schweigens/paperback/product-18ng9eg8.html?q=Walder,2023-06-15,Blicke des Schweigens,Hans - Joachim Nebel,Paperback,22.06,"der autor war fast 20 jahre alkoholabhängig. er konnte seine sucht besiegen. seit jahren schreibt er erfahrungsbericht, sowie schwermütige und romantische lyrik. er lebt sehr zurückgezogen und ist mitglied der goethe gesellschafft.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,51,Paperback,Color,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Walder', 'Auen', 'Seen. Haine']"
https://www.lulu.com//shop/hans-joachim-nebel/quellen-der-geborgenheit/paperback/product-1yzjkryv.html?q=Walder,2023-06-15,Quellen der Geborgenheit,Hans - Joachim Nebel,Paperback,15.14,"In seinem Vorwort schildert der Autor seine 20 jährige Alkoholsucht, die er erfolgreich bekämpfte.
Seit 15 Jahren lebt Hans-Joachim Nebel abstinent und widmet sich dem schreiben von schwermütiger und romantischer Lyrik. Er lebt sehr zurückgezogen und liebt die Waldeinsamkeit. 39 Buchpublikationen gibt es mittlerweile vom Autor. Er ist MItglied der Goethe Gesellschaft in Weimar.",2011,German,9781446134955,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,192,Paperback,Black & White,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Blumen', 'Einsamkeit', 'Walder', 'Hauen']"
https://www.lulu.com//shop/hans-joachim-nebel/gedanken-der-stille/paperback/product-19qkdv2w.html?q=Walder,2023-06-15,Gedanken der Stille,Hans - Joachim Nebel,Paperback,16.42,"Nach seiner 20 jährigen Alkoholsucht fand der Autor wieder zu seiner JUgendliebe, der Natur zurück und schreibt erfolgreich Lyrik. Seit 15 Jahren lebt Hans - Joachim Nebel abstinent. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446136638,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,189,Paperback,Black & White,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Blumen', 'Einsamkeit', 'Walder', 'Hauen']"
https://www.lulu.com//shop/hans-joachim-nebel/gedanken-ohne-ende/paperback/product-1vk475r4.html?q=Walder,2023-06-15,Gedanken ohne Ende,Hans - Joachim Nebel,Paperback,30.32,"Der Autor lebt sehr zurückgezogen und widmet sich seit Jahren dem schreiben von schwermütiger und romantischer Lyrik. Er liebt die Waldeinsamkeit, das rauschen der Wälder, Auen und Seen, als Ausdruck von wildromantischer und unvergänglicher Schönheit. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446136645,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,64,Paperback,Color,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Blumen', 'Einsamkeit', 'Walder', 'Hauen']"
https://www.lulu.com//shop/hans-joachim-nebel/blattgefl%C3%BCster/paperback/product-12vjgezm.html?q=Walder,2023-06-15,Blattgeflüster,Hans - Joachim Nebel,Paperback,15.81,"Der Autor wurde am 14.08.1952 in der romantischen Stadt Dahme/Mark geboren. Seit Jahren schreibt er schwermütige und romantische Lyrik im Stil seiner großen Vorbilder, wie z.B. Eichendorff, Lenau, Schiller, Hebbel, Brenatano, nur um einige zu nennen.
Der Autor lebt sehr zurückgezogen. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446139677,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,211,Paperback,Black & White,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Blumen', 'Einsamkeit', 'Walder', 'Hauen']"
https://www.lulu.com//shop/hans-joachim-nebel/blicke-die-ber%C3%BChren/ebook/product-1z8dqnpp.html?q=Walder,2023-06-15,Blicke die berühren,Hans - Joachim Nebel,Ebook,5.51,"Der Autor schreibt nach seiner 20 jährigen Alkoholsucht erfolgreich romantische und schwermütige Lyrik. Mittlerweiler gibt es 39 Buchpublikationen von Hans - Joachim Nebel,
Er lebt sehr zurückgezogen. Seit Jahren ist er Mitglied der Goethe Gesellschaft in Weimar.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/trost-der-tr%C3%A4ume/ebook/product-12vpmgwq.html?q=Walder,2023-06-15,Trost der Träume,Hans - Joachim Nebel,Ebook,6.76,"Der Autor wurde am 14.08.1952 in der romantischen Kleinstadt Dahme/Mark geboren. Schon als Kind liebte er die Schönheit der Natur mir ihrem rauschen der Wälder, Auen Höhen und Seen, als Ausdruck von wildromantischer und unvergänglicher Schönheit. Der Autor lebt sehr zurückgezogen. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/tr%C3%A4ume-der-einsamkeit/paperback/product-1dnj2rk9.html?q=Walder,2023-06-15,Träume der Einsamkeit,Hans - Joachim Nebel,Paperback,30.25,"Nach seiner 20 jährigen Alkoholsucht fand der Autor wieder zu seiner Jugendliebe, der Natur zurück und schreibt erfolgreich romantische und schwermütige Lyrik. Er lebt sehr zurückgezogen. Seit Jahren ist er Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446142592,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,73,Paperback,Color,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/stimmen-der-sehnsucht/ebook/product-1wz9nmrj.html?q=Walder,2023-06-15,Stimmen der Sehnsucht,Hans - Joachim Nebel,Ebook,5.61,"seit jahren schreibt der autor schwermütige und romantische lyrik. hans - joachim lebt sehr zurückgezogen in einer wildromantischen waldidylle,
wor er tag täglich sehenswürdige nahrung für seine schönheitshungrigen augen findet. er liebt die einsamkeit. er ist mitglied der goethe gesellschaft in weimar. es gibt 39 buchpublikationen von hans joachim nebel.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Blumen', 'Einsamkeit', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/quellen-der-erinnerung/ebook/product-12v9e66j.html?q=Walder,2023-06-15,Quellen der Erinnerung,Hans - Joachim Nebel,Ebook,6.76,Der Autor war 20 Jahre alkoholabhängig. Seine Sucht bekämpfte er erfolgreich und lebt seit 15 Jahren abstinent. Hans Joachim Nebel schreibt erfolgreich romantische und schwermütige Lyrik. Es gibt 39 Buchpublikationen von ihm. Er ist Mitglied der Goethe Gesellschaft in Weimar.,2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Blumen', 'Einsamkeit', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/gedanken-ohne-ende/ebook/product-1rg97k76.html?q=Walder,2023-06-15,Gedanken ohne Ende,Hans - Joachim Nebel,Ebook,6.76,"Der Autor lebt sehr zurückgezogen und widmet sich seit Jahren dem schreiben von schwermütiger und romantischer Lyrik. Er liebt die Waldeinsamkeit, das rauschen der Wälder, Auen und Seen, als Ausdruck von wildromantischer und unvergänglicher Schönheit. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Blumen', 'Einsamkeit', 'Walder', 'Hauen']"
https://www.lulu.com//shop/hans-joachim-nebel/sehnsucht-und-erf%C3%BCllung/ebook/product-1yzd44qq.html?q=Walder,2023-06-15,Sehnsucht und Erfüllung,Hans - Joachim Nebel,Ebook,5.61,"der autor lebt sehr zurückgezogen in einer wildromantischen waldidylle und widmet sich seit jahren, dem schreiben von schwermütiger und romantischer lyrik. er liebt die einsamkeit. er ist mitglied der goethe gesellschaft in weimar.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Walder', 'Auen', 'Seen. Haine']"
https://www.lulu.com//shop/hans-joachim-nebel/abendbegl%C3%A4nzte-stille/ebook/product-1vkdd4y7.html?q=Walder,2023-06-15,Abendbeglänzte Stille,Hans - Joachim Nebel,Ebook,6.76,"Im Frieden der Natur sieht Hans Joachim Nebel die Kraft der Schöpfung, als Ausdruck von wildromantischer und unvergänglicher Schönheit.
Sie gibt ihm das, was der Mensch ihm nicht geben kann - Trost und Geborgenheit -.
Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Auen', 'Haine', 'Quellen', 'Walder']"
https://www.lulu.com//shop/hans-joachim-nebel/abendrot-du-mein-verlangen/hardcover/product-1m49yq7n.html?q=Walder,2023-06-15,"Abendrot, du mein Verlangen",Hans - Joachim Nebel,Hardcover,51.41,der autor lebt sehr zurückgezogen in einer wildromantischen waldidylle.er liebt die einsamkeit und widmet sich seit jahren dem schreiben von schwermütiger und romantischer lyrik. er ist mitglied der goethe gesellschaft in weimar.,2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,159,Hardcover,Color,US Trade (6 x 9 in / 152 x 229 mm),,"['Blumen', 'Einsamkeit', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/abendbegl%C3%A4nzte-stille/paperback/product-159ejgqq.html?q=Walder,2023-06-15,Abendbeglänzte Stille,Hans - Joachim Nebel,Paperback,39.17,"Im Frieden der Natur sieht Hans Joachim Nebel die Kraft der Schöpfung, als Ausdruck von wildromantischer und unvergänglicher Schönheit.
Sie gibt ihm das, was der Mensch ihm nicht geben kann - Trost und Geborgenheit -.
Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446133361,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,91,Paperback,Color,US Trade (6 x 9 in / 152 x 229 mm),,"['Auen', 'Haine', 'Quellen', 'Walder']"
https://www.lulu.com//shop/hans-joachim-nebel/du-mein-trost-du-mein-verlangen/paperback/product-1z84wnq6.html?q=Walder,2023-06-15,"Du mein Trost, du mein Verlangen",Hans - Joachim Nebel,Paperback,30.32,"Seit über 15 Jahren schreibt Hans - Joachim Nebel,
schwermütige und romantische Lyrik im Stil seiner grossen Vorbilder wie, Eichendorff, Lenau. Hebbel, Chamisso, Schiller, H.Heine. Der Autor lebt sehr zurückgezogen. Er war 20 Jahre schwer alkoholabhängig und lebt seit Jahren abstinent. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446133903,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,64,Paperback,Color,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Bache', 'Walder', 'Stille', 'Geheimnisvolle']"
https://www.lulu.com//shop/hans-joachim-nebel/blattgefl%C3%BCster/paperback/product-14nqydp6.html?q=Walder,2023-06-15,Blattgeflüster,Hans - Joachim Nebel,Paperback,18.32,Der Autor schreibt seit Jahren schwermütige und romantische Lyrik. Er lebt sehr zurückgezogen. Es gibt 39 Werke von Hans Joachim Nebel. Er ist Mitglied der Goethe Gesellschaft in Weimar.,2011,German,9781446160954,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,211,Paperback,Black & White,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Auen', 'Haine', 'Quellen', 'Walder']"
https://www.lulu.com//shop/hans-joachim-nebel/tr%C3%A4ume-der-erinnerung/paperback/product-1yzjerkd.html?q=Walder,2023-06-15,Träume der Erinnerung,Hans - Joachim Nebel,Paperback,39.82,"Nach seiner 20 jährigen Alkoholsucht fand der Autor wieder zu seiner Jugendliebe, der Natur zurück.
Es gibt 39 Buchpublikatioen von Hans - Joachim Nebel.
Er liebt die Einsamkeit, das rauschen der Wälder, Auen, Haine und Seen, als Ausdruck von wildromantischer und unvergänglicher Schönheit. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446138120,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,100,Paperback,Color,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Blumen', 'Einsamkeit', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/tr%C3%A4ume-die-ber%C3%BChren/paperback/product-1vk4w8mq.html?q=Walder,2023-06-15,Träume die berühren,Hans - Joachim Nebel,Paperback,27.22,"Der Autor wurde 1952 in der romantischen Kleinstadt Dahme/Mark geboren. Schon als kInd liebte er die Schönheit der Natur mit ihrem Singen, das rauschen der Wälder. Nach seiner 20 jährigen Alkoholsucht, begann er romantische und schwermütige Lyrik zu schreiben. Seit 15 Jahren lebt er abstinent. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446134443,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,54,Paperback,Color,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Blumen', 'Einsamkeit', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/abendsch%C3%B6n-du-mein-verlangen/ebook/product-1epkj9yw.html?q=Walder,2023-06-15,"Abendschön, du mein Verlangen",Hans - Joachim Nebel,Ebook,5.51,"Der Autor konnte seine 20 jährige Alkoholsucht erfolgreich bekämpfen und lebt jetzt 15 Jahre abstinent. Seit Jahren schreibt er erfolgreich romantische und schwermütige Lyrik. Ein Großteil seiner Werke sind bei lulu. com erhältlich, sowie seine beiden Biographien Vom Kind zum Trinker und Geboren-Verdammt-Gerettet. Hans - Joachim Nebel lebt sehr zurückgezogen. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/gedanken-im-wind/ebook/product-1qzvw62r.html?q=Walder,2023-06-15,Gedanken im Wind,Hans - Joachim Nebel,Ebook,6.76,Der Autor lebt sehr zurückgezogen und widmet sich dem schreiben von schwermütiger und romantischer Lyrik. Er war 20 Jahre alkoholabhängig und lebt seit 15 Jahren abstinent. Er ist Mitglied der Goethe Gesellschaft in Weimar.,2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/von-der-sucht-zur-romantik/ebook/product-14nwgpzj.html?q=Walder,2023-06-15,Von der Sucht zur Romantik,Hans - Joachim Nebel,Ebook,5.51,"Der Autor schreibt seit Jahren erfolgreich schwermütige und romantische Lyrik. Nach seiner 20 jährigen Alkoholsucht fand er wieder zu seiner Jugendliebe, der Natur zurück. Er lebt seit 15 Jahren abstinent und sehr zurückgezogen. Der Autor ist Mitglied der Goethe Gesellscahft in Weimar.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/w%C3%BCnsche-der-sehnsucht/ebook/product-1nq88zn2.html?q=Walder,2023-06-15,Wünsche der Sehnsucht,Hans - Joachim Nebel,Ebook,5.51,Der Autor schreibt seit Jahren erfolgreich romantische und schwermütige Lyrik. Er lebt sehr zurückgezogen. Er kann auf 39 Buchpublikationen zurückgreifen. Sein Schaffensdrang ist unermüdlich. Er ist Mitglied der Goethe Gesellschaft in Weimar.,2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/w%C3%BCnsche-der-sehnsucht/paperback/product-16qr8pq4.html?q=Walder,2023-06-15,Wünsche der Sehnsucht,Hans - Joachim Nebel,Paperback,26.00,Der Autor schreibt seit Jahren erfolgreich romantische und schwermütige Lyrik. Er lebt sehr zurückgezogen. Er kann auf 39 Buchpublikationen zurückgreifen. Sein Schaffensdrang ist unermüdlich. Er ist Mitglied der Goethe Gesellschaft in Weimar.,2011,German,9781446140123,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,51,Paperback,Color,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/tr%C3%A4ume-der-einsamkeit/ebook/product-159kkzd2.html?q=Walder,2023-06-15,Träume der Einsamkeit,Hans - Joachim Nebel,Ebook,6.76,"Nach seiner 20 jährigen Alkoholsucht fand der Autor wieder zu seiner Jugendliebe, der Natur zurück und schreibt erfolgreich romantische und schwermütige Lyrik. Er lebt sehr zurückgezogen. Seit Jahren ist er Mitglied der Goethe Gesellschaft in Weimar.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/gedanken-im-wind/paperback/product-1wzeww8m.html?q=Walder,2023-06-15,Gedanken im Wind,Hans - Joachim Nebel,Paperback,27.11,Der Autor lebt sehr zurückgezogen und widmet sich dem schreiben von schwermütiger und romantischer Lyrik. Er war 20 Jahre alkoholabhängig und lebt seit 15 Jahren abstinent. Er ist Mitglied der Goethe Gesellschaft in Weimar.,2011,German,9781446134863,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,66,Paperback,Color,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/abendsch%C3%B6n-du-mein-verlangen/paperback/product-1rg826j4.html?q=Walder,2023-06-15,"Abendschön, du mein Verlangen",Hans - Joachim Nebel,Paperback,17.04,"Der Autor konnte seine 20 jährige Alkoholsucht erfolgreich bekämpfen und lebt jetzt 15 Jahre abstinent. Seit Jahren schreibt er erfolgreich romantische und schwermütige Lyrik. Ein Großteil seiner Werke sind bei lulu. com erhältlich, sowie seine beiden Biographien Vom Kind zum Trinker und Geboren-Verdammt-Gerettet. Hans - Joachim Nebel lebt sehr zurückgezogen. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446139295,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,210,Paperback,Black & White,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/mondbegl%C3%A4nzte-fr%C3%BChlingsnacht/ebook/product-1qzvm474.html?q=Walder,2023-06-15,Mondbeglänzte Frühlingsnacht,Hans - Joachim Nebel,Ebook,5.51,"Der Autor hat seine 20 jährige Alkoholsucht erfolgreich bekämpft und lebt seit 15 Jahren abstinent und zurückgezogen. Er liebt das rauschen der Wälder, Auen, Seen und Haine als Ausdruck von wildromantischer und unvergänglicher Schönheit. 
es gibt mittlerweile 39 Werke von Hans - Joachim Nebel. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/wenn-das-edelweiss-in-bl%C3%BCte-steht/ebook/product-1dnw9wrj.html?q=Walder,2023-06-15,Wenn das Edelweiss in Blüte steht,Hans - Joachim Nebel,Ebook,6.76,"Der Autor lebt sehr zurückgezogen und widmet sich dem schreiben von schwermütiger und romantischer Lyrik. Im Frieden der Natur sieht er die Kraft der Schöpfung, als Ausdruck von wildromantischer und unvergänglicher Schönheit. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/mondbegl%C3%A4nzte-sommernacht/paperback/product-159ew7e7.html?q=Walder,2023-06-15,Mondbeglänzte Sommernacht,Hans - Joachim Nebel,Paperback,31.50,"Der Autor schreibt seit Jahren erfolgreich romantische und schwermütige Lyrik im Stil seiner grossen Vorbilder, wie Eichendorff, Hebbel, Lenau, Brentano, Arnim, Günderode, nur um einige zu nennen. Hans Joachim Nebel lebt sehr zurückgezogen.
Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446134412,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,73,Paperback,Color,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/blicke-die-ber%C3%BChren/paperback/product-1pky4rmj.html?q=Walder,2023-06-15,Blicke die berühren,Hans - Joachim Nebel,Paperback,62.33,"Der Autor schreibt nach seiner 20 jährigen Alkoholsucht erfolgreich romantische und schwermütige Lyrik. Mittlerweiler gibt es 39 Buchpublikationen von Hans - Joachim Nebel,
Er lebt sehr zurückgezogen. Seit Jahren ist er Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446138601,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,187,Paperback,Color,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/hans-joachim-nebel/trost-der-tr%C3%A4ume/paperback/product-19qkvp4z.html?q=Walder,2023-06-15,Trost der Träume,Hans - Joachim Nebel,Paperback,12.46,"Der Autor wurde am 14.08.1952 in der romantischen Kleinstadt Dahme/Mark geboren. Schon als Kind liebte er die Schönheit der Natur mir ihrem rauschen der Wälder, Auen Höhen und Seen, als Ausdruck von wildromantischer und unvergänglicher Schönheit. Der Autor lebt sehr zurückgezogen. Er ist Mitglied der Goethe Gesellschaft in Weimar.",2011,German,9781446140208,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,52,Paperback,Black & White,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Abendrot', 'Stille', 'Schweigen', 'Walder', 'Auen']"
https://www.lulu.com//shop/paul-wankel/t%C3%B3pol-hc-v3/hardcover/product-14m8r6mq.html?q=Walder,2023-06-15,Tópol hc v3,Paul Wankel,Hardcover,19.94,"Tief in den unermesslichen Weiten russischer Wälder stößt der Jäger und Einzelgänger Tópol auf etwas, das die Fassungskraft menschlichen Bewusstseins übersteigt. Er wird zum Wanderer zwischen zwei gänzlich unter schiedlichen Welten: Auf der einen Seite seine Heimat, der Wald - und auf der anderen Seite eine unbekannte, völlig fremde Welt, die ihm die Möglichkeit bietet, seinem Leben eine neue Wendung zu geben.",2013,German,N/A,Fiction,All Rights Reserved - Standard Copyright License,By (author): Paul Wankel,206,Linen Wrap,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,[]
https://www.lulu.com//shop/lutz-willemsen/orden-der-meister-teil-1/paperback/product-1dnk9qnk.html?q=Walder,2023-06-15,Orden der Meister Teil 1,Lutz Willemsen,Paperback,18.18,"Auf ihrem Weg durch die Hochebenen des Elbenlandes, die grünen Wälder der Elfenwesen und die zerklüfteten Anhöhen der Zwerge geraten die Kämpfer des Ordens der Meister immer wieder in neue Abenteuer und müssen ihre meisterlichen Fähigkeiten stets erneut unter Beweis stellen.",2011,German,9781470994983,Fiction,All Rights Reserved - Standard Copyright License,By (author): Lutz Willemsen,301,Paperback,Black & White,A5 (5.83 x 8.27 in / 148 x 210 mm),,"['Orden der Meister', 'Drachen', 'Synclayre', 'Elementare', 'Elben', 'Elfen', 'Zwerge', 'Druiden']"
https://www.lulu.com//shop/siegfried-gr%C3%A4nitz/eine-ausgeburt-der-h%C3%B6lle/paperback/product-1e8dvmp8.html?q=Walder,2023-06-15,Eine Ausgeburt der Hölle,Siegfried Gränitz,Paperback,10.66,"Ferien im Harz – warum nicht? Es muss nicht immer das Ausland sein – auch in Deutschland gibt es viele schöne Gegenden, dazu gehören auch die Wälder und Felsen des höchsten Gebirges Norddeutschlands. Aber was, wenn es dort, wie in alten Sagen behauptet wird, tatsächlich nicht ganz geheuer ist?
Maik und Margitta, zwei Geschwister, sind am Ende der Ferien jedenfalls heilfroh, ihre Haut gerettet zu haben, die ihnen beinahe über den Kopf gezogen worden wäre …",2013,German,9781291470505,Fiction,All Rights Reserved - Standard Copyright License,By (author): Siegfried Granitz,103,Paperback,Black & White,Pocket Book (4.25 x 6.875 in / 108 x 175 mm),,"['Hexe', '""Hansel-und-Gretel""-Adaption', 'Harz']"
https://www.lulu.com//shop/hans-joachim-nebel/das-schweigen-der-gef%C3%BChle/ebook/product-14nwzp9w.html?q=Walder,2023-06-15,Das Schweigen der Gefühle,Hans - Joachim Nebel,Ebook,6.76,"Der Autor wurde 1952 in Dahme/Mark geboren. Schon als Kind liebte er die Schönheit der Natur mit ihrem rauschen der Wälder, Auen und Seen,
als Ausdruck von wildromantischer und unvergänglicher Schönheit. Nach seiner 20 jährigen Alkoholsucht, begann er romantische und schwermütige Lyrik zu schreiben. Es gibt bisher 39 Werke von ihm. Er ist Mitglied der Goethe Gesellschaft in Weimar. Der Autor lebt seit 15 Jahren abstinent und zurückgezogen.",2011,German,N/A,Poetry,All Rights Reserved - Standard Copyright License,By (author): Hans - Joachim Nebel,,,,,PDF,"['Leid', 'Schmerz', 'Wonne', 'Trost', 'Freude']"
